EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 01-01-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : humidity in 1 %
23-27 Q_HU : Quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SPAIN, VALENCIA (STAID: 237).
Blended and updated with sources: 101026 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
101026,19750422,   61,    0
101026,19750423,   76,    0
101026,19750424,   85,    0
101026,19750425,   77,    0
101026,19750426,   47,    0
101026,19750427,   76,    0
101026,19750428,   68,    0
101026,19750429,   57,    0
101026,19750430,   68,    0
101026,19750501,   66,    0
101026,19750502,   41,    0
101026,19750503,   35,    0
101026,19750504,   58,    0
101026,19750505,   48,    0
101026,19750506,   76,    0
101026,19750507,   63,    0
101026,19750508,   58,    0
101026,19750509,   65,    0
101026,19750510,   90,    0
101026,19750511,   62,    0
101026,19750512,   49,    0
101026,19750513,   50,    0
101026,19750514,   67,    0
101026,19750515,   75,    0
101026,19750516,   72,    0
101026,19750517,   71,    0
101026,19750518,   74,    0
101026,19750519,   65,    0
101026,19750520,   64,    0
101026,19750521,   72,    0
101026,19750522,   69,    0
101026,19750523,   61,    0
101026,19750524,   75,    0
101026,19750525,   49,    0
101026,19750526,   67,    0
101026,19750527,   83,    0
101026,19750528,   80,    0
101026,19750529,   58,    0
101026,19750530,   55,    0
101026,19750531,   53,    0
101026,19750601,   57,    0
101026,19750602,   63,    0
101026,19750603,   69,    0
101026,19750604,   78,    0
101026,19750605,   77,    0
101026,19750606,   70,    0
101026,19750607,   65,    0
101026,19750608,   71,    0
101026,19750609,   74,    0
101026,19750610,   74,    0
101026,19750611,   68,    0
101026,19750612,   70,    0
101026,19750613,   76,    0
101026,19750614,   59,    0
101026,19750615,   70,    0
101026,19750616,   49,    0
101026,19750617,   70,    0
101026,19750618,   69,    0
101026,19750619,   76,    0
101026,19750620,   67,    0
101026,19750621,   76,    0
101026,19750622,   77,    0
101026,19750623,   66,    0
101026,19750624,   68,    0
101026,19750625,   78,    0
101026,19750626,   82,    0
101026,19750627,   74,    0
101026,19750628,   74,    0
101026,19750629,   75,    0
101026,19750630,   63,    0
101026,19750701,   64,    0
101026,19750702,   72,    0
101026,19750703,   80,    0
101026,19750704,   39,    0
101026,19750705,   55,    0
101026,19750706,   70,    0
101026,19750707,   68,    0
101026,19750708,   72,    0
101026,19750709,   74,    0
101026,19750710,   74,    0
101026,19750711,   74,    0
101026,19750712,   77,    0
101026,19750713,   76,    0
101026,19750714,   71,    0
101026,19750715,   75,    0
101026,19750716,   77,    0
101026,19750717,   78,    0
101026,19750718,   64,    0
101026,19750719,   72,    0
101026,19750720,   73,    0
101026,19750721,   74,    0
101026,19750722,   75,    0
101026,19750723,   72,    0
101026,19750724,   74,    0
101026,19750725,   78,    0
101026,19750726,   69,    0
101026,19750727,   74,    0
101026,19750728,   70,    0
101026,19750729,   75,    0
101026,19750730,   77,    0
101026,19750731,   75,    0
101026,19750801,   75,    0
101026,19750802,   75,    0
101026,19750803,   65,    0
101026,19750804,   71,    0
101026,19750805,   64,    0
101026,19750806,   80,    0
101026,19750807,   72,    0
101026,19750808,   55,    0
101026,19750809,   76,    0
101026,19750810,   70,    0
101026,19750811,   70,    0
101026,19750812,   75,    0
101026,19750813,   70,    0
101026,19750814,   75,    0
101026,19750815,   71,    0
101026,19750816,   72,    0
101026,19750817,   74,    0
101026,19750818,   72,    0
101026,19750819,   69,    0
101026,19750820,   75,    0
101026,19750821,   73,    0
101026,19750822,   65,    0
101026,19750823,   39,    0
101026,19750824,   48,    0
101026,19750825,   53,    0
101026,19750826,   42,    0
101026,19750827,   56,    0
101026,19750828,   66,    0
101026,19750829,   68,    0
101026,19750830,   69,    0
101026,19750831,   73,    0
101026,19750901,   66,    0
101026,19750902,   63,    0
101026,19750903,   72,    0
101026,19750904,   78,    0
101026,19750905,   80,    0
101026,19750906,   67,    0
101026,19750907,   65,    0
101026,19750908,   71,    0
101026,19750909,   78,    0
101026,19750910,   63,    0
101026,19750911,   73,    0
101026,19750912,   75,    0
101026,19750913,   71,    0
101026,19750914,   51,    0
101026,19750915,   58,    0
101026,19750916,   79,    0
101026,19750917,   48,    0
101026,19750918,   49,    0
101026,19750919,   52,    0
101026,19750920,   63,    0
101026,19750921,   65,    0
101026,19750922,   58,    0
101026,19750923,   70,    0
101026,19750924,   72,    0
101026,19750925,   69,    0
101026,19750926,   34,    0
101026,19750927,   63,    0
101026,19750928,   74,    0
101026,19750929,   80,    0
101026,19750930,   47,    0
101026,19751001,   49,    0
101026,19751002,   74,    0
101026,19751003,   72,    0
101026,19751004,   75,    0
101026,19751005,   72,    0
101026,19751006,   70,    0
101026,19751007,   71,    0
101026,19751008,   68,    0
101026,19751009,   75,    0
101026,19751010,   66,    0
101026,19751011,   66,    0
101026,19751012,   45,    0
101026,19751013,   37,    0
101026,19751014,   32,    0
101026,19751015,   56,    0
101026,19751016,   40,    0
101026,19751017,   40,    0
101026,19751018,   42,    0
101026,19751019,   51,    0
101026,19751020,   62,    0
101026,19751021,   73,    0
101026,19751022,   76,    0
101026,19751023,   79,    0
101026,19751024,   79,    0
101026,19751025,   81,    0
101026,19751026,   76,    0
101026,19751027,   92,    0
101026,19751028,   92,    0
101026,19751029,   77,    0
101026,19751030,   77,    0
101026,19751031,   59,    0
101026,19751101,   42,    0
101026,19751102,   46,    0
101026,19751103,   56,    0
101026,19751104,   64,    0
101026,19751105,   67,    0
101026,19751106,   70,    0
101026,19751107,   56,    0
101026,19751108,   69,    0
101026,19751109,   65,    0
101026,19751110,   60,    0
101026,19751111,   73,    0
101026,19751112,   81,    0
101026,19751113,   73,    0
101026,19751114,   68,    0
101026,19751115,   65,    0
101026,19751116,   34,    0
101026,19751117,   37,    0
101026,19751118,   41,    0
101026,19751119,   42,    0
101026,19751120,   49,    0
101026,19751121,   49,    0
101026,19751122,   44,    0
101026,19751123,   48,    0
101026,19751124,   68,    0
101026,19751125,   82,    0
101026,19751126,   80,    0
101026,19751127,   45,    0
101026,19751128,   47,    0
101026,19751129,   55,    0
101026,19751130,   38,    0
101026,19751201,   42,    0
101026,19751202,   43,    0
101026,19751203,   75,    0
101026,19751204,   82,    0
101026,19751205,   89,    0
101026,19751206,   88,    0
101026,19751207,   81,    0
101026,19751208,   83,    0
101026,19751209,   78,    0
101026,19751210,   80,    0
101026,19751211,   77,    0
101026,19751212,   84,    0
101026,19751213,   85,    0
101026,19751214,   89,    0
101026,19751215,   91,    0
101026,19751216,   60,    0
101026,19751217,   88,    0
101026,19751218,   76,    0
101026,19751219,   75,    0
101026,19751220,   71,    0
101026,19751221,   65,    0
101026,19751222,   72,    0
101026,19751223,   77,    0
101026,19751224,   67,    0
101026,19751225,   61,    0
101026,19751226,   60,    0
101026,19751227,   70,    0
101026,19751228,   70,    0
101026,19751229,   84,    0
101026,19751230,   80,    0
101026,19751231,   83,    0
101026,19760101,   81,    0
101026,19760102,   70,    0
101026,19760103,   66,    0
101026,19760104,   70,    0
101026,19760105,   74,    0
101026,19760106,   70,    0
101026,19760107,   73,    0
101026,19760108,   70,    0
101026,19760109,   69,    0
101026,19760110,   72,    0
101026,19760111,   55,    0
101026,19760112,   64,    0
101026,19760113,   84,    0
101026,19760114,   65,    0
101026,19760115,   71,    0
101026,19760116,   65,    0
101026,19760117,   66,    0
101026,19760118,   65,    0
101026,19760119,   71,    0
101026,19760120,   59,    0
101026,19760121,   50,    0
101026,19760122,   59,    0
101026,19760123,   63,    0
101026,19760124,   54,    0
101026,19760125,   34,    0
101026,19760126,   31,    0
101026,19760127,   39,    0
101026,19760128,   43,    0
101026,19760129,   47,    0
101026,19760130,   54,    0
101026,19760131,   48,    0
101026,19760201,   44,    0
101026,19760202,   49,    0
101026,19760203,   65,    0
101026,19760204,   85,    0
101026,19760205,   86,    0
101026,19760206,   83,    0
101026,19760207,   67,    0
101026,19760208,   65,    0
101026,19760209,   58,    0
101026,19760210,   75,    0
101026,19760211,   68,    0
101026,19760212,   40,    0
101026,19760213,   39,    0
101026,19760214,   28,    0
101026,19760215,   29,    0
101026,19760216,   56,    0
101026,19760217,   60,    0
101026,19760218,   54,    0
101026,19760219,   61,    0
101026,19760220,   69,    0
101026,19760221,   76,    0
101026,19760222,   73,    0
101026,19760223,   66,    0
101026,19760224,   62,    0
101026,19760225,   60,    0
101026,19760226,   65,    0
101026,19760227,   71,    0
101026,19760228,   73,    0
101026,19760229,   75,    0
101026,19760301,   80,    0
101026,19760302,   70,    0
101026,19760303,   76,    0
101026,19760304,   73,    0
101026,19760305,   72,    0
101026,19760306,   60,    0
101026,19760307,   52,    0
101026,19760308,   76,    0
101026,19760309,   77,    0
101026,19760310,   44,    0
101026,19760311,   61,    0
101026,19760312,   48,    0
101026,19760313,   58,    0
101026,19760314,   38,    0
101026,19760315,   33,    0
101026,19760316,   34,    0
101026,19760317,   46,    0
101026,19760318,   65,    0
101026,19760319,   58,    0
101026,19760320,   62,    0
101026,19760321,   72,    0
101026,19760322,   40,    0
101026,19760323,   32,    0
101026,19760324,   44,    0
101026,19760325,   51,    0
101026,19760326,   45,    0
101026,19760327,   41,    0
101026,19760328,   38,    0
101026,19760329,   56,    0
101026,19760330,   50,    0
101026,19760331,   53,    0
101026,19760401,   76,    0
101026,19760402,   74,    0
101026,19760403,   85,    0
101026,19760404,   81,    0
101026,19760405,   68,    0
101026,19760406,   67,    0
101026,19760407,   69,    0
101026,19760408,   70,    0
101026,19760409,   64,    0
101026,19760410,   66,    0
101026,19760411,   66,    0
101026,19760412,   68,    0
101026,19760413,   42,    0
101026,19760414,   48,    0
101026,19760415,   42,    0
101026,19760416,   66,    0
101026,19760417,   79,    0
101026,19760418,   64,    0
101026,19760419,   70,    0
101026,19760420,   71,    0
101026,19760421,   59,    0
101026,19760422,   53,    0
101026,19760423,   35,    0
101026,19760424,   33,    0
101026,19760425,   38,    0
101026,19760426,   66,    0
101026,19760427,   75,    0
101026,19760428,   61,    0
101026,19760429,   79,    0
101026,19760430,   78,    0
101026,19760501,   72,    0
101026,19760502,   47,    0
101026,19760503,   39,    0
101026,19760504,   60,    0
101026,19760505,   64,    0
101026,19760506,   76,    0
101026,19760507,   64,    0
101026,19760508,   86,    0
101026,19760509,   77,    0
101026,19760510,   58,    0
101026,19760511,   68,    0
101026,19760512,   68,    0
101026,19760513,   75,    0
101026,19760514,   87,    0
101026,19760515,   78,    0
101026,19760516,   81,    0
101026,19760517,   78,    0
101026,19760518,   75,    0
101026,19760519,   80,    0
101026,19760520,   75,    0
101026,19760521,   74,    0
101026,19760522,   72,    0
101026,19760523,   72,    0
101026,19760524,   74,    0
101026,19760525,   81,    0
101026,19760526,   71,    0
101026,19760527,   69,    0
101026,19760528,   81,    0
101026,19760529,   76,    0
101026,19760530,   68,    0
101026,19760531,   68,    0
101026,19760601,   52,    0
101026,19760602,   68,    0
101026,19760603,   71,    0
101026,19760604,   54,    0
101026,19760605,   49,    0
101026,19760606,   56,    0
101026,19760607,   63,    0
101026,19760608,   69,    0
101026,19760609,   78,    0
101026,19760610,   54,    0
101026,19760611,   51,    0
101026,19760612,   47,    0
101026,19760613,   48,    0
101026,19760614,   43,    0
101026,19760615,   46,    0
101026,19760616,   45,    0
101026,19760617,   59,    0
101026,19760618,   71,    0
101026,19760619,   60,    0
101026,19760620,   56,    0
101026,19760621,   59,    0
101026,19760622,   59,    0
101026,19760623,   50,    0
101026,19760624,   66,    0
101026,19760625,   58,    0
101026,19760626,   56,    0
101026,19760627,   73,    0
101026,19760628,   68,    0
101026,19760629,   67,    0
101026,19760630,   63,    0
101026,19760701,   63,    0
101026,19760702,   69,    0
101026,19760703,   69,    0
101026,19760704,   67,    0
101026,19760705,   70,    0
101026,19760706,   61,    0
101026,19760707,   64,    0
101026,19760708,   57,    0
101026,19760709,   55,    0
101026,19760710,   69,    0
101026,19760711,   57,    0
101026,19760712,   42,    0
101026,19760713,   63,    0
101026,19760714,   67,    0
101026,19760715,   65,    0
101026,19760716,   65,    0
101026,19760717,   64,    0
101026,19760718,   69,    0
101026,19760719,   69,    0
101026,19760720,   68,    0
101026,19760721,   72,    0
101026,19760722,   65,    0
101026,19760723,   68,    0
101026,19760724,   69,    0
101026,19760725,   72,    0
101026,19760726,   77,    0
101026,19760727,   68,    0
101026,19760728,   79,    0
101026,19760729,   67,    0
101026,19760730,   78,    0
101026,19760731,   77,    0
101026,19760801,   53,    0
101026,19760802,   66,    0
101026,19760803,   71,    0
101026,19760804,   67,    0
101026,19760805,   78,    0
101026,19760806,   73,    0
101026,19760807,   73,    0
101026,19760808,   79,    0
101026,19760809,   74,    0
101026,19760810,   68,    0
101026,19760811,   71,    0
101026,19760812,   68,    0
101026,19760813,   75,    0
101026,19760814,   77,    0
101026,19760815,   81,    0
101026,19760816,   74,    0
101026,19760817,   70,    0
101026,19760818,   71,    0
101026,19760819,   71,    0
101026,19760820,   69,    0
101026,19760821,   72,    0
101026,19760822,   47,    0
101026,19760823,   53,    0
101026,19760824,   82,    0
101026,19760825,   71,    0
101026,19760826,   73,    0
101026,19760827,   73,    0
101026,19760828,   66,    0
101026,19760829,   43,    0
101026,19760830,   45,    0
101026,19760831,   47,    0
101026,19760901,   64,    0
101026,19760902,   63,    0
101026,19760903,   56,    0
101026,19760904,   55,    0
101026,19760905,   64,    0
101026,19760906,   71,    0
101026,19760907,   67,    0
101026,19760908,   51,    0
101026,19760909,   63,    0
101026,19760910,   61,    0
101026,19760911,   68,    0
101026,19760912,   44,    0
101026,19760913,   49,    0
101026,19760914,   59,    0
101026,19760915,   47,    0
101026,19760916,   54,    0
101026,19760917,   70,    0
101026,19760918,   73,    0
101026,19760919,   76,    0
101026,19760920,   76,    0
101026,19760921,   76,    0
101026,19760922,   77,    0
101026,19760923,   76,    0
101026,19760924,   77,    0
101026,19760925,   78,    0
101026,19760926,   71,    0
101026,19760927,   88,    0
101026,19760928,   85,    0
101026,19760929,   56,    0
101026,19760930,   56,    0
101026,19761001,   57,    0
101026,19761002,   68,    0
101026,19761003,   59,    0
101026,19761004,   48,    0
101026,19761005,   51,    0
101026,19761006,   63,    0
101026,19761007,   82,    0
101026,19761008,   72,    0
101026,19761009,   81,    0
101026,19761010,   83,    0
101026,19761011,   51,    0
101026,19761012,   45,    0
101026,19761013,   42,    0
101026,19761014,   63,    0
101026,19761015,   47,    0
101026,19761016,   48,    0
101026,19761017,   61,    0
101026,19761018,   50,    0
101026,19761019,   58,    0
101026,19761020,   45,    0
101026,19761021,   41,    0
101026,19761022,   65,    0
101026,19761023,   79,    0
101026,19761024,   64,    0
101026,19761025,   45,    0
101026,19761026,   46,    0
101026,19761027,   56,    0
101026,19761028,   45,    0
101026,19761029,   65,    0
101026,19761030,   63,    0
101026,19761031,   47,    0
101026,19761101,   53,    0
101026,19761102,   80,    0
101026,19761103,   60,    0
101026,19761104,   40,    0
101026,19761105,   65,    0
101026,19761106,   60,    0
101026,19761107,   55,    0
101026,19761108,   58,    0
101026,19761109,   61,    0
101026,19761110,   52,    0
101026,19761111,   60,    0
101026,19761112,   61,    0
101026,19761113,   46,    0
101026,19761114,   53,    0
101026,19761115,   68,    0
101026,19761116,   58,    0
101026,19761117,   53,    0
101026,19761118,   60,    0
101026,19761119,   66,    0
101026,19761120,   65,    0
101026,19761121,   51,    0
101026,19761122,   40,    0
101026,19761123,   55,    0
101026,19761124,   60,    0
101026,19761125,   61,    0
101026,19761126,   59,    0
101026,19761127,   66,    0
101026,19761128,   64,    0
101026,19761129,   62,    0
101026,19761130,   53,    0
101026,19761201,   56,    0
101026,19761202,   54,    0
101026,19761203,   42,    0
101026,19761204,   36,    0
101026,19761205,   51,    0
101026,19761206,   62,    0
101026,19761207,   54,    0
101026,19761208,   51,    0
101026,19761209,   78,    0
101026,19761210,   44,    0
101026,19761211,   75,    0
101026,19761212,   79,    0
101026,19761213,   75,    0
101026,19761214,   72,    0
101026,19761215,   81,    0
101026,19761216,   79,    0
101026,19761217,   89,    0
101026,19761218,   63,    0
101026,19761219,   75,    0
101026,19761220,   65,    0
101026,19761221,   96,    0
101026,19761222,   77,    0
101026,19761223,   75,    0
101026,19761224,   81,    0
101026,19761225,   90,    0
101026,19761226,   68,    0
101026,19761227,   82,    0
101026,19761228,   79,    0
101026,19761229,   86,    0
101026,19761230,   89,    0
101026,19761231,   87,    0
101026,19770101,   53,    0
101026,19770102,   69,    0
101026,19770103,   85,    0
101026,19770104,   68,    0
101026,19770105,   55,    0
101026,19770106,   83,    0
101026,19770107,   93,    0
101026,19770108,   72,    0
101026,19770109,   74,    0
101026,19770110,   67,    0
101026,19770111,   49,    0
101026,19770112,   43,    0
101026,19770113,   51,    0
101026,19770114,   55,    0
101026,19770115,   74,    0
101026,19770116,   60,    0
101026,19770117,   72,    0
101026,19770118,   84,    0
101026,19770119,   82,    0
101026,19770120,   83,    0
101026,19770121,   92,    0
101026,19770122,   77,    0
101026,19770123,   72,    0
101026,19770124,   47,    0
101026,19770125,   56,    0
101026,19770126,   54,    0
101026,19770127,   61,    0
101026,19770128,   67,    0
101026,19770129,   46,    0
101026,19770130,   69,    0
101026,19770131,   70,    0
101026,19770201,   54,    0
101026,19770202,   60,    0
101026,19770203,   73,    0
101026,19770204,   59,    0
101026,19770205,   55,    0
101026,19770206,   50,    0
101026,19770207,   70,    0
101026,19770208,   44,    0
101026,19770209,   53,    0
101026,19770210,   53,    0
101026,19770211,   51,    0
101026,19770212,   47,    0
101026,19770213,   53,    0
101026,19770214,   44,    0
101026,19770215,   38,    0
101026,19770216,   39,    0
101026,19770217,   52,    0
101026,19770218,   57,    0
101026,19770219,   56,    0
101026,19770220,   54,    0
101026,19770221,   51,    0
101026,19770222,   50,    0
101026,19770223,   42,    0
101026,19770224,   42,    0
101026,19770225,   53,    0
101026,19770226,   52,    0
101026,19770227,   57,    0
101026,19770228,   57,    0
101026,19770301,   73,    0
101026,19770302,   65,    0
101026,19770303,   57,    0
101026,19770304,   58,    0
101026,19770305,   55,    0
101026,19770306,   61,    0
101026,19770307,   71,    0
101026,19770308,   77,    0
101026,19770309,   77,    0
101026,19770310,   81,    0
101026,19770311,   40,    0
101026,19770312,   38,    0
101026,19770313,   38,    0
101026,19770314,   41,    0
101026,19770315,   72,    0
101026,19770316,   77,    0
101026,19770317,   82,    0
101026,19770318,   41,    0
101026,19770319,   38,    0
101026,19770320,   57,    0
101026,19770321,   71,    0
101026,19770322,   68,    0
101026,19770323,   55,    0
101026,19770324,   46,    0
101026,19770325,   61,    0
101026,19770326,   73,    0
101026,19770327,   75,    0
101026,19770328,   50,    0
101026,19770329,   25,    0
101026,19770330,   32,    0
101026,19770331,   47,    0
101026,19770401,   50,    0
101026,19770402,   37,    0
101026,19770403,   46,    0
101026,19770404,   79,    0
101026,19770405,   75,    0
101026,19770406,   77,    0
101026,19770407,   59,    0
101026,19770408,   39,    0
101026,19770409,   44,    0
101026,19770410,   31,    0
101026,19770411,   30,    0
101026,19770412,   50,    0
101026,19770413,   70,    0
101026,19770414,   78,    0
101026,19770415,   77,    0
101026,19770416,   71,    0
101026,19770417,   70,    0
101026,19770418,   72,    0
101026,19770419,   80,    0
101026,19770420,   64,    0
101026,19770421,   52,    0
101026,19770422,   60,    0
101026,19770423,   68,    0
101026,19770424,   69,    0
101026,19770425,   57,    0
101026,19770426,   68,    0
101026,19770427,   72,    0
101026,19770428,   86,    0
101026,19770429,   80,    0
101026,19770430,   82,    0
101026,19770501,   83,    0
101026,19770502,   81,    0
101026,19770503,   87,    0
101026,19770504,   39,    0
101026,19770505,   43,    0
101026,19770506,   75,    0
101026,19770507,   76,    0
101026,19770508,   55,    0
101026,19770509,   72,    0
101026,19770510,   74,    0
101026,19770511,   72,    0
101026,19770512,   46,    0
101026,19770513,   65,    0
101026,19770514,   54,    0
101026,19770515,   43,    0
101026,19770516,   51,    0
101026,19770517,   61,    0
101026,19770518,   85,    0
101026,19770519,   84,    0
101026,19770520,   78,    0
101026,19770521,   81,    0
101026,19770522,   82,    0
101026,19770523,   76,    0
101026,19770524,   76,    0
101026,19770525,   48,    0
101026,19770526,   60,    0
101026,19770527,   68,    0
101026,19770528,   76,    0
101026,19770529,   75,    0
101026,19770530,   78,    0
101026,19770531,   74,    0
101026,19770601,   77,    0
101026,19770602,   69,    0
101026,19770603,   66,    0
101026,19770604,   58,    0
101026,19770605,   76,    0
101026,19770606,   73,    0
101026,19770607,   80,    0
101026,19770608,   76,    0
101026,19770609,   57,    0
101026,19770610,   25,    0
101026,19770611,   72,    0
101026,19770612,   77,    0
101026,19770613,   42,    0
101026,19770614,   47,    0
101026,19770615,   64,    0
101026,19770616,   61,    0
101026,19770617,   53,    0
101026,19770618,   36,    0
101026,19770619,   52,    0
101026,19770620,   44,    0
101026,19770621,   55,    0
101026,19770622,   63,    0
101026,19770623,   71,    0
101026,19770624,   64,    0
101026,19770625,   66,    0
101026,19770626,   59,    0
101026,19770627,   75,    0
101026,19770628,   79,    0
101026,19770629,   70,    0
101026,19770630,   66,    0
101026,19770701,   67,    0
101026,19770702,   69,    0
101026,19770703,   73,    0
101026,19770704,   71,    0
101026,19770705,   75,    0
101026,19770706,   76,    0
101026,19770707,   61,    0
101026,19770708,   58,    0
101026,19770709,   72,    0
101026,19770710,   74,    0
101026,19770711,   71,    0
101026,19770712,   73,    0
101026,19770713,   75,    0
101026,19770714,   71,    0
101026,19770715,   71,    0
101026,19770716,   61,    0
101026,19770717,   68,    0
101026,19770718,   57,    0
101026,19770719,   67,    0
101026,19770720,   75,    0
101026,19770721,   69,    0
101026,19770722,   69,    0
101026,19770723,   66,    0
101026,19770724,   60,    0
101026,19770725,   52,    0
101026,19770726,   48,    0
101026,19770727,   63,    0
101026,19770728,   71,    0
101026,19770729,   76,    0
101026,19770730,   56,    0
101026,19770731,   47,    0
101026,19770801,   63,    0
101026,19770802,   69,    0
101026,19770803,   71,    0
101026,19770804,   67,    0
101026,19770805,   52,    0
101026,19770806,   62,    0
101026,19770807,   65,    0
101026,19770808,   77,    0
101026,19770809,   71,    0
101026,19770810,   73,    0
101026,19770811,   77,    0
101026,19770812,   78,    0
101026,19770813,   74,    0
101026,19770814,   77,    0
101026,19770815,   66,    0
101026,19770816,   73,    0
101026,19770817,   36,    0
101026,19770818,   40,    0
101026,19770819,   65,    0
101026,19770820,   60,    0
101026,19770821,   66,    0
101026,19770822,   49,    0
101026,19770823,   43,    0
101026,19770824,   59,    0
101026,19770825,   69,    0
101026,19770826,   78,    0
101026,19770827,   74,    0
101026,19770828,   64,    0
101026,19770829,   46,    0
101026,19770830,   60,    0
101026,19770831,   72,    0
101026,19770901,   76,    0
101026,19770902,   77,    0
101026,19770903,   77,    0
101026,19770904,   69,    0
101026,19770905,   75,    0
101026,19770906,   71,    0
101026,19770907,   70,    0
101026,19770908,   67,    0
101026,19770909,   65,    0
101026,19770910,   67,    0
101026,19770911,   73,    0
101026,19770912,   71,    0
101026,19770913,   76,    0
101026,19770914,   69,    0
101026,19770915,   77,    0
101026,19770916,   72,    0
101026,19770917,   75,    0
101026,19770918,   83,    0
101026,19770919,   86,    0
101026,19770920,   72,    0
101026,19770921,   73,    0
101026,19770922,   70,    0
101026,19770923,   71,    0
101026,19770924,   58,    0
101026,19770925,   83,    0
101026,19770926,   76,    0
101026,19770927,   75,    0
101026,19770928,   74,    0
101026,19770929,   73,    0
101026,19770930,   69,    0
101026,19771001,   76,    0
101026,19771002,   82,    0
101026,19771003,   75,    0
101026,19771004,   78,    0
101026,19771005,   83,    0
101026,19771006,   57,    0
101026,19771007,   51,    0
101026,19771008,   53,    0
101026,19771009,   58,    0
101026,19771010,   55,    0
101026,19771011,   66,    0
101026,19771012,   80,    0
101026,19771013,   75,    0
101026,19771014,   77,    0
101026,19771015,   80,    0
101026,19771016,   86,    0
101026,19771017,   87,    0
101026,19771018,   89,    0
101026,19771019,   88,    0
101026,19771020,   81,    0
101026,19771021,   87,    0
101026,19771022,   82,    0
101026,19771023,   88,    0
101026,19771024,   83,    0
101026,19771025,   88,    0
101026,19771026,   82,    0
101026,19771027,   83,    0
101026,19771028,   76,    0
101026,19771029,   78,    0
101026,19771030,   75,    0
101026,19771031,   61,    0
101026,19771101,   70,    0
101026,19771102,   72,    0
101026,19771103,   77,    0
101026,19771104,   52,    0
101026,19771105,   79,    0
101026,19771106,   67,    0
101026,19771107,   71,    0
101026,19771108,   75,    0
101026,19771109,   72,    0
101026,19771110,   81,    0
101026,19771111,   73,    0
101026,19771112,   73,    0
101026,19771113,   60,    0
101026,19771114,   59,    0
101026,19771115,   49,    0
101026,19771116,   49,    0
101026,19771117,   50,    0
101026,19771118,   61,    0
101026,19771119,   87,    0
101026,19771120,   90,    0
101026,19771121,   57,    0
101026,19771122,   54,    0
101026,19771123,   53,    0
101026,19771124,   52,    0
101026,19771125,   47,    0
101026,19771126,   55,    0
101026,19771127,   61,    0
101026,19771128,   86,    0
101026,19771129,   76,    0
101026,19771130,   91,    0
101026,19771201,   54,    0
101026,19771202,   52,    0
101026,19771203,   78,    0
101026,19771204,   87,    0
101026,19771205,   66,    0
101026,19771206,   48,    0
101026,19771207,   77,    0
101026,19771208,   53,    0
101026,19771209,   56,    0
101026,19771210,   71,    0
101026,19771211,   86,    0
101026,19771212,   91,    0
101026,19771213,   82,    0
101026,19771214,   91,    0
101026,19771215,   76,    0
101026,19771216,   92,    0
101026,19771217,   90,    0
101026,19771218,   89,    0
101026,19771219,   86,    0
101026,19771220,   78,    0
101026,19771221,   88,    0
101026,19771222,   67,    0
101026,19771223,   87,    0
101026,19771224,   98,    0
101026,19771225,   81,    0
101026,19771226,   92,    0
101026,19771227,   88,    0
101026,19771228,   58,    0
101026,19771229,   86,    0
101026,19771230,   75,    0
101026,19771231,   66,    0
101026,19780101,   79,    0
101026,19780102,   74,    0
101026,19780103,   70,    0
101026,19780104,   75,    0
101026,19780105,   69,    0
101026,19780106,   76,    0
101026,19780107,   81,    0
101026,19780108,   73,    0
101026,19780109,   72,    0
101026,19780110,   92,    0
101026,19780111,   58,    0
101026,19780112,   39,    0
101026,19780113,   52,    0
101026,19780114,   69,    0
101026,19780115,   69,    0
101026,19780116,   63,    0
101026,19780117,   58,    0
101026,19780118,   45,    0
101026,19780119,   53,    0
101026,19780120,   36,    0
101026,19780121,   47,    0
101026,19780122,   45,    0
101026,19780123,   45,    0
101026,19780124,   51,    0
101026,19780125,   61,    0
101026,19780126,   52,    0
101026,19780127,   69,    0
101026,19780128,   45,    0
101026,19780129,   43,    0
101026,19780130,   42,    0
101026,19780131,   50,    0
101026,19780201,   50,    0
101026,19780202,   41,    0
101026,19780203,   41,    0
101026,19780204,   51,    0
101026,19780205,   72,    0
101026,19780206,   57,    0
101026,19780207,   48,    0
101026,19780208,   57,    0
101026,19780209,   74,    0
101026,19780210,   89,    0
101026,19780211,   42,    0
101026,19780212,   50,    0
101026,19780213,   42,    0
101026,19780214,   34,    0
101026,19780215,   59,    0
101026,19780216,   52,    0
101026,19780217,   51,    0
101026,19780218,   56,    0
101026,19780219,   46,    0
101026,19780220,   47,    0
101026,19780221,   47,    0
101026,19780222,   79,    0
101026,19780223,   80,    0
101026,19780224,   82,    0
101026,19780225,   65,    0
101026,19780226,   45,    0
101026,19780227,   58,    0
101026,19780228,   53,    0
101026,19780301,   41,    0
101026,19780302,   61,    0
