EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 01-01-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : cloud cover in oktas
23-27 Q_CC : Quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SPAIN, VALENCIA (STAID: 237).
Blended and updated with sources: 101025 908285 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
101025,19711012,    6,    0
101025,19711013,    7,    0
101025,19711014,    5,    0
101025,19711015,    4,    0
101025,19711016,    1,    0
101025,19711017,    3,    0
101025,19711018,    1,    0
101025,19711019,    1,    0
101025,19711020,    1,    0
101025,19711021,    0,    0
101025,19711022,    3,    0
101025,19711023,    5,    0
101025,19711024,    5,    0
101025,19711025,    6,    0
101025,19711026,    3,    0
101025,19711027,    4,    0
101025,19711028,    4,    0
101025,19711029,    6,    0
101025,19711030,    6,    0
101025,19711031,    1,    0
101025,19711101,    4,    0
101025,19711102,    4,    0
101025,19711103,    2,    0
101025,19711104,    4,    0
101025,19711105,    0,    0
101025,19711106,    6,    0
101025,19711107,    7,    0
101025,19711108,    8,    0
101025,19711109,    7,    0
101025,19711110,    7,    0
101025,19711111,    3,    0
101025,19711112,    6,    0
101025,19711113,    4,    0
101025,19711114,    7,    0
101025,19711115,    5,    0
101025,19711116,    7,    0
101025,19711117,    0,    0
101025,19711118,    1,    0
101025,19711119,    3,    0
101025,19711120,    4,    0
101025,19711121,    5,    0
101025,19711122,    4,    0
101025,19711123,    2,    0
101025,19711124,    5,    0
101025,19711125,    8,    0
101025,19711126,    2,    0
101025,19711127,    6,    0
101025,19711128,    4,    0
101025,19711129,    4,    0
101025,19711130,    5,    0
101025,19711201,    2,    0
101025,19711202,    7,    0
101025,19711203,    7,    0
101025,19711204,    8,    0
101025,19711205,    8,    0
101025,19711206,    8,    0
101025,19711207,    8,    0
101025,19711208,    1,    0
101025,19711209,    5,    0
101025,19711210,    1,    0
101025,19711211,    1,    0
101025,19711212,    2,    0
101025,19711213,    0,    0
101025,19711214,    8,    0
101025,19711215,    7,    0
101025,19711216,    8,    0
101025,19711217,    8,    0
101025,19711218,    5,    0
101025,19711219,    2,    0
101025,19711220,    3,    0
101025,19711221,    4,    0
101025,19711222,    4,    0
101025,19711223,    7,    0
101025,19711224,    7,    0
101025,19711225,    7,    0
101025,19711226,    1,    0
101025,19711227,    3,    0
101025,19711228,    5,    0
101025,19711229,    7,    0
101025,19711230,    5,    0
101025,19711231,    2,    0
101025,19720101,    4,    0
101025,19720102,    3,    0
101025,19720103,    0,    0
101025,19720104,    2,    0
101025,19720105,    8,    0
101025,19720106,    7,    0
101025,19720107,    6,    0
101025,19720108,    4,    0
101025,19720109,    7,    0
101025,19720110,    1,    0
101025,19720111,    7,    0
101025,19720112,    2,    0
101025,19720113,    6,    0
101025,19720114,    5,    0
101025,19720115,    4,    0
101025,19720116,    6,    0
101025,19720117,    8,    0
101025,19720118,    3,    0
101025,19720119,    1,    0
101025,19720120,    5,    0
101025,19720121,    2,    0
101025,19720122,    6,    0
101025,19720123,    4,    0
101025,19720124,    1,    0
101025,19720125,    6,    0
101025,19720126,    6,    0
101025,19720127,    2,    0
101025,19720128,    0,    0
101025,19720129,    1,    0
101025,19720130,    4,    0
101025,19720131,    5,    0
101025,19720201,    5,    0
101025,19720202,    8,    0
101025,19720203,    8,    0
101025,19720204,    4,    0
101025,19720205,    7,    0
101025,19720206,    8,    0
101025,19720207,    4,    0
101025,19720208,    1,    0
101025,19720209,    3,    0
101025,19720210,    5,    0
101025,19720211,    6,    0
101025,19720212,    1,    0
101025,19720213,    3,    0
101025,19720214,    0,    0
101025,19720215,    5,    0
101025,19720216,    5,    0
101025,19720217,    5,    0
101025,19720218,    3,    0
101025,19720219,    5,    0
101025,19720220,    3,    0
101025,19720221,    3,    0
101025,19720222,    8,    0
101025,19720223,    8,    0
101025,19720224,    8,    0
101025,19720225,    3,    0
101025,19720226,    6,    0
101025,19720227,    5,    0
101025,19720228,    6,    0
101025,19720229,    5,    0
101025,19720301,    8,    0
101025,19720302,    4,    0
101025,19720303,    4,    0
101025,19720304,    5,    0
101025,19720305,    4,    0
101025,19720306,    5,    0
101025,19720307,    5,    0
101025,19720308,    5,    0
101025,19720309,    6,    0
101025,19720310,    3,    0
101025,19720311,    8,    0
101025,19720312,    5,    0
101025,19720313,    5,    0
101025,19720314,    7,    0
101025,19720315,    3,    0
101025,19720316,    6,    0
101025,19720317,    2,    0
101025,19720318,    4,    0
101025,19720319,    7,    0
101025,19720320,    4,    0
101025,19720321,    5,    0
101025,19720322,    2,    0
101025,19720323,    5,    0
101025,19720324,    8,    0
101025,19720325,    0,    0
101025,19720326,    6,    0
101025,19720327,    0,    0
101025,19720328,    2,    0
101025,19720329,    7,    0
101025,19720330,    6,    0
101025,19720331,    7,    0
101025,19720401,    1,    0
101025,19720402,    4,    0
101025,19720403,    1,    0
101025,19720404,    3,    0
101025,19720405,    4,    0
101025,19720406,    2,    0
101025,19720407,    3,    0
101025,19720408,    4,    0
101025,19720409,    5,    0
101025,19720410,    2,    0
101025,19720411,    6,    0
101025,19720412,    3,    0
101025,19720413,    1,    0
101025,19720414,    6,    0
101025,19720415,    1,    0
101025,19720416,    2,    0
101025,19720417,    4,    0
101025,19720418,    6,    0
101025,19720419,    3,    0
101025,19720420,    2,    0
101025,19720421,    6,    0
101025,19720422,    8,    0
101025,19720423,    7,    0
101025,19720424,    2,    0
101025,19720425,    3,    0
101025,19720426,    5,    0
101025,19720427,    0,    0
101025,19720428,    0,    0
101025,19720429,    1,    0
101025,19720430,    3,    0
101025,19720501,    7,    0
101025,19720502,    5,    0
101025,19720503,    5,    0
101025,19720504,    2,    0
101025,19720505,    5,    0
101025,19720506,    8,    0
101025,19720507,    1,    0
101025,19720508,    2,    0
101025,19720509,    1,    0
101025,19720510,    6,    0
101025,19720511,    3,    0
101025,19720512,    7,    0
101025,19720513,    6,    0
101025,19720514,    6,    0
101025,19720515,    6,    0
101025,19720516,    4,    0
101025,19720517,    7,    0
101025,19720518,    3,    0
101025,19720519,    4,    0
101025,19720520,    4,    0
101025,19720521,    4,    0
101025,19720522,    7,    0
101025,19720523,    3,    0
101025,19720524,    3,    0
101025,19720525,    2,    0
101025,19720526,    2,    0
101025,19720527,    1,    0
101025,19720528,    2,    0
101025,19720529,    1,    0
101025,19720530,    4,    0
101025,19720531,    4,    0
101025,19720601,    1,    0
101025,19720602,    2,    0
101025,19720603,    6,    0
101025,19720604,    2,    0
101025,19720605,    7,    0
101025,19720606,    4,    0
101025,19720607,    1,    0
101025,19720608,    5,    0
101025,19720609,    1,    0
101025,19720610,    6,    0
101025,19720611,    5,    0
101025,19720612,    5,    0
101025,19720613,    6,    0
101025,19720614,    3,    0
101025,19720615,    2,    0
101025,19720616,    0,    0
101025,19720617,    1,    0
101025,19720618,    2,    0
101025,19720619,    2,    0
101025,19720620,    8,    0
101025,19720621,    8,    0
101025,19720622,    3,    0
101025,19720623,    2,    0
101025,19720624,    2,    0
101025,19720625,    2,    0
101025,19720626,    8,    0
101025,19720627,    2,    0
101025,19720628,    5,    0
101025,19720629,    6,    0
101025,19720630,    4,    0
101025,19720701,    4,    0
101025,19720702,    5,    0
101025,19720703,    2,    0
101025,19720704,    1,    0
101025,19720705,    4,    0
101025,19720706,    5,    0
101025,19720707,    7,    0
101025,19720708,    8,    0
101025,19720709,    1,    0
101025,19720710,    0,    0
101025,19720711,    1,    0
101025,19720712,    1,    0
101025,19720713,    0,    0
101025,19720714,    3,    0
101025,19720715,    5,    0
101025,19720716,    4,    0
101025,19720717,    3,    0
101025,19720718,    1,    0
101025,19720719,    5,    0
101025,19720720,    6,    0
101025,19720721,    5,    0
101025,19720722,    2,    0
101025,19720723,    4,    0
101025,19720724,    3,    0
101025,19720725,    1,    0
101025,19720726,    3,    0
101025,19720727,    3,    0
101025,19720728,    4,    0
101025,19720729,    4,    0
101025,19720730,    6,    0
101025,19720731,    2,    0
101025,19720801,    5,    0
101025,19720802,    8,    0
101025,19720803,    8,    0
101025,19720804,    2,    0
101025,19720805,    0,    0
101025,19720806,    4,    0
101025,19720807,    7,    0
101025,19720808,    0,    0
101025,19720809,    5,    0
101025,19720810,    2,    0
101025,19720811,    8,    0
101025,19720812,    3,    0
101025,19720813,    8,    0
101025,19720814,    4,    0
101025,19720815,    5,    0
101025,19720816,    1,    0
101025,19720817,    1,    0
101025,19720818,    0,    0
101025,19720819,    0,    0
101025,19720820,    4,    0
101025,19720821,    0,    0
101025,19720822,    1,    0
101025,19720823,    3,    0
101025,19720824,    3,    0
101025,19720825,    3,    0
101025,19720826,    3,    0
101025,19720827,    2,    0
101025,19720828,    4,    0
101025,19720829,    4,    0
101025,19720830,    6,    0
101025,19720831,    5,    0
101025,19720901,    5,    0
101025,19720902,    2,    0
101025,19720903,    7,    0
101025,19720904,    4,    0
101025,19720905,    4,    0
101025,19720906,    7,    0
101025,19720907,    5,    0
101025,19720908,    1,    0
101025,19720909,    5,    0
101025,19720910,    2,    0
101025,19720911,    8,    0
101025,19720912,    5,    0
101025,19720913,    6,    0
101025,19720914,    6,    0
101025,19720915,    2,    0
101025,19720916,    0,    0
101025,19720917,    2,    0
101025,19720918,    4,    0
101025,19720919,    8,    0
101025,19720920,    8,    0
101025,19720921,    8,    0
101025,19720922,    8,    0
101025,19720923,    1,    0
101025,19720924,    5,    0
101025,19720925,    6,    0
101025,19720926,    8,    0
101025,19720927,    4,    0
101025,19720928,    1,    0
101025,19720929,    2,    0
101025,19720930,    4,    0
101025,19721001,    7,    0
101025,19721002,    4,    0
101025,19721003,    6,    0
101025,19721004,    6,    0
101025,19721005,    6,    0
101025,19721006,    8,    0
101025,19721007,    7,    0
101025,19721008,    2,    0
101025,19721009,    3,    0
101025,19721010,    7,    0
101025,19721011,    7,    0
101025,19721012,    8,    0
101025,19721013,    7,    0
101025,19721014,    2,    0
101025,19721015,    5,    0
101025,19721016,    3,    0
101025,19721017,    8,    0
101025,19721018,    8,    0
101025,19721019,    8,    0
101025,19721020,    5,    0
101025,19721021,    2,    0
101025,19721022,    3,    0
101025,19721023,    2,    0
101025,19721024,    5,    0
101025,19721025,    6,    0
101025,19721026,    7,    0
101025,19721027,    4,    0
101025,19721028,    2,    0
101025,19721029,    3,    0
101025,19721030,    4,    0
101025,19721031,    4,    0
101025,19721101,    5,    0
101025,19721102,    8,    0
101025,19721103,    7,    0
101025,19721104,    7,    0
101025,19721105,    7,    0
101025,19721106,    8,    0
101025,19721107,    8,    0
101025,19721108,    8,    0
101025,19721109,    8,    0
101025,19721110,    3,    0
101025,19721111,    4,    0
101025,19721112,    2,    0
101025,19721113,    1,    0
101025,19721114,    2,    0
101025,19721115,    1,    0
101025,19721116,    1,    0
101025,19721117,    0,    0
101025,19721118,    2,    0
101025,19721119,    6,    0
101025,19721120,    7,    0
101025,19721121,    2,    0
101025,19721122,    8,    0
101025,19721123,    4,    0
101025,19721124,    6,    0
101025,19721125,    6,    0
101025,19721126,    6,    0
101025,19721127,    8,    0
101025,19721128,    8,    0
101025,19721129,    8,    0
101025,19721130,    7,    0
101025,19721201,    1,    0
101025,19721202,    5,    0
101025,19721203,    8,    0
101025,19721204,    5,    0
101025,19721205,    3,    0
101025,19721206,    4,    0
101025,19721207,    5,    0
101025,19721208,    6,    0
101025,19721209,    5,    0
101025,19721210,    7,    0
101025,19721211,    6,    0
101025,19721212,    2,    0
101025,19721213,    1,    0
101025,19721214,    6,    0
101025,19721215,    5,    0
101025,19721216,    5,    0
101025,19721217,    2,    0
101025,19721218,    4,    0
101025,19721219,    0,    0
101025,19721220,    3,    0
101025,19721221,    3,    0
101025,19721222,    4,    0
101025,19721223,    1,    0
101025,19721224,    2,    0
101025,19721225,    7,    0
101025,19721226,    5,    0
101025,19721227,    6,    0
101025,19721228,    5,    0
101025,19721229,    7,    0
101025,19721230,    7,    0
101025,19721231,    4,    0
101025,19730101,    5,    0
101025,19730102,    3,    0
101025,19730103,    0,    0
101025,19730104,    0,    0
101025,19730105,    5,    0
101025,19730106,    7,    0
101025,19730107,    5,    0
101025,19730108,    3,    0
101025,19730109,    0,    0
101025,19730110,    4,    0
101025,19730111,    1,    0
101025,19730112,    1,    0
101025,19730113,    8,    0
101025,19730114,    5,    0
101025,19730115,    6,    0
101025,19730116,    6,    0
101025,19730117,    6,    0
101025,19730118,    3,    0
101025,19730119,    6,    0
101025,19730120,    4,    0
101025,19730121,    6,    0
101025,19730122,    0,    0
101025,19730123,    1,    0
101025,19730124,    0,    0
101025,19730125,    6,    0
101025,19730126,    5,    0
101025,19730127,    4,    0
101025,19730128,    4,    0
101025,19730129,    2,    0
101025,19730130,    1,    0
101025,19730131,    4,    0
101025,19730201,    6,    0
101025,19730202,    0,    0
101025,19730203,    0,    0
101025,19730204,    1,    0
101025,19730205,    0,    0
101025,19730206,    0,    0
101025,19730207,    1,    0
101025,19730208,    3,    0
101025,19730209,    6,    0
101025,19730210,    8,    0
101025,19730211,    1,    0
101025,19730212,    0,    0
101025,19730213,    6,    0
101025,19730214,    5,    0
101025,19730215,    6,    0
101025,19730216,    7,    0
101025,19730217,    2,    0
101025,19730218,    5,    0
101025,19730219,    2,    0
101025,19730220,    1,    0
101025,19730221,    0,    0
101025,19730222,    4,    0
101025,19730223,    2,    0
101025,19730224,    6,    0
101025,19730225,    6,    0
101025,19730226,    3,    0
101025,19730227,    3,    0
101025,19730228,    2,    0
101025,19730301,    2,    0
101025,19730302,    3,    0
101025,19730303,    1,    0
101025,19730304,    1,    0
101025,19730305,    6,    0
101025,19730306,    7,    0
101025,19730307,    4,    0
101025,19730308,    2,    0
101025,19730309,    5,    0
101025,19730310,    2,    0
101025,19730311,    8,    0
101025,19730312,    3,    0
101025,19730313,    2,    0
101025,19730314,    0,    0
101025,19730315,    1,    0
101025,19730316,    6,    0
101025,19730317,    7,    0
101025,19730318,    1,    0
101025,19730319,    0,    0
101025,19730320,    6,    0
101025,19730321,    7,    0
101025,19730322,    8,    0
101025,19730323,    8,    0
101025,19730324,    2,    0
101025,19730325,    7,    0
101025,19730326,    2,    0
101025,19730327,    4,    0
101025,19730328,    6,    0
101025,19730329,    4,    0
101025,19730330,    7,    0
101025,19730331,    6,    0
101025,19730401,    0,    0
101025,19730402,    3,    0
101025,19730403,    6,    0
101025,19730404,    1,    0
101025,19730405,    1,    0
101025,19730406,    1,    0
101025,19730407,    3,    0
101025,19730408,    8,    0
101025,19730409,    7,    0
101025,19730410,    2,    0
101025,19730411,    2,    0
101025,19730412,    1,    0
101025,19730413,    3,    0
101025,19730414,    6,    0
101025,19730415,    5,    0
101025,19730416,    0,    0
101025,19730417,    4,    0
101025,19730418,    0,    0
101025,19730419,    0,    0
101025,19730420,    0,    0
101025,19730421,    5,    0
101025,19730422,    5,    0
101025,19730423,    7,    0
101025,19730424,    2,    0
101025,19730425,    5,    0
101025,19730426,    4,    0
101025,19730427,    6,    0
101025,19730428,    3,    0
101025,19730429,    4,    0
101025,19730430,    4,    0
101025,19730501,    4,    0
101025,19730502,    5,    0
101025,19730503,    3,    0
101025,19730504,    7,    0
101025,19730505,    4,    0
101025,19730506,    1,    0
101025,19730507,    2,    0
101025,19730508,    1,    0
101025,19730509,    0,    0
101025,19730510,    3,    0
101025,19730511,    6,    0
101025,19730512,    2,    0
101025,19730513,    2,    0
101025,19730514,    3,    0
101025,19730515,    5,    0
101025,19730516,    8,    0
101025,19730517,    3,    0
101025,19730518,    8,    0
101025,19730519,    4,    0
101025,19730520,    7,    0
101025,19730521,    2,    0
101025,19730522,    4,    0
101025,19730523,    3,    0
101025,19730524,    3,    0
101025,19730525,    4,    0
101025,19730526,    4,    0
101025,19730527,    3,    0
101025,19730528,    4,    0
101025,19730529,    2,    0
101025,19730530,    4,    0
101025,19730531,    2,    0
101025,19730601,    5,    0
101025,19730602,    8,    0
101025,19730603,    8,    0
101025,19730604,    8,    0
101025,19730605,    7,    0
101025,19730606,    5,    0
101025,19730607,    5,    0
101025,19730608,    2,    0
101025,19730609,    2,    0
101025,19730610,    8,    0
101025,19730611,    7,    0
101025,19730612,    2,    0
101025,19730613,    4,    0
101025,19730614,    3,    0
101025,19730615,    3,    0
101025,19730616,    5,    0
101025,19730617,    3,    0
101025,19730618,    1,    0
101025,19730619,    0,    0
101025,19730620,    6,    0
101025,19730621,    7,    0
101025,19730622,    2,    0
101025,19730623,    0,    0
101025,19730624,    0,    0
101025,19730625,    4,    0
101025,19730626,    5,    0
101025,19730627,    7,    0
101025,19730628,    1,    0
101025,19730629,    0,    0
101025,19730630,    0,    0
101025,19730701,    0,    0
101025,19730702,    1,    0
101025,19730703,    1,    0
101025,19730704,    3,    0
101025,19730705,    2,    0
101025,19730706,    1,    0
101025,19730707,    1,    0
101025,19730708,    5,    0
101025,19730709,    4,    0
101025,19730710,    6,    0
101025,19730711,    3,    0
101025,19730712,    4,    0
101025,19730713,    4,    0
101025,19730714,    4,    0
101025,19730715,    4,    0
101025,19730716,    2,    0
101025,19730717,    1,    0
101025,19730718,    0,    0
101025,19730719,    1,    0
101025,19730720,    0,    0
101025,19730721,    0,    0
101025,19730722,    0,    0
101025,19730723,    3,    0
101025,19730724,    1,    0
101025,19730725,    0,    0
101025,19730726,    8,    0
101025,19730727,    5,    0
101025,19730728,    3,    0
101025,19730729,    5,    0
101025,19730730,    1,    0
101025,19730731,    4,    0
101025,19730801,    0,    0
101025,19730802,    2,    0
101025,19730803,    5,    0
101025,19730804,    5,    0
101025,19730805,    1,    0
101025,19730806,    0,    0
101025,19730807,    1,    0
101025,19730808,    0,    0
101025,19730809,    0,    0
101025,19730810,    1,    0
101025,19730811,    2,    0
101025,19730812,    2,    0
101025,19730813,    0,    0
101025,19730814,    3,    0
101025,19730815,    3,    0
101025,19730816,    6,    0
101025,19730817,    5,    0
101025,19730818,    3,    0
101025,19730819,    2,    0
101025,19730820,    3,    0
101025,19730821,    3,    0
101025,19730822,    6,    0
101025,19730823,    5,    0
101025,19730824,    5,    0
101025,19730825,    7,    0
101025,19730826,    6,    0
101025,19730827,    6,    0
101025,19730828,    4,    0
101025,19730829,    1,    0
101025,19730830,    1,    0
101025,19730831,    6,    0
101025,19730901,    0,    0
101025,19730902,    0,    0
101025,19730903,    0,    0
101025,19730904,    2,    0
101025,19730905,    1,    0
101025,19730906,    5,    0
101025,19730907,    4,    0
101025,19730908,    4,    0
101025,19730909,    0,    0
101025,19730910,    0,    0
101025,19730911,    2,    0
101025,19730912,    6,    0
101025,19730913,    7,    0
101025,19730914,    3,    0
101025,19730915,    7,    0
101025,19730916,    6,    0
101025,19730917,    7,    0
101025,19730918,    2,    0
101025,19730919,    1,    0
101025,19730920,    2,    0
101025,19730921,    7,    0
101025,19730922,    3,    0
101025,19730923,    6,    0
101025,19730924,    1,    0
101025,19730925,    0,    0
101025,19730926,    0,    0
101025,19730927,    3,    0
101025,19730928,    1,    0
101025,19730929,    0,    0
101025,19730930,    8,    0
101025,19731001,    7,    0
101025,19731002,    6,    0
101025,19731003,    2,    0
101025,19731004,    1,    0
101025,19731005,    0,    0
101025,19731006,    0,    0
101025,19731007,    0,    0
101025,19731008,    1,    0
101025,19731009,    6,    0
101025,19731010,    3,    0
101025,19731011,    2,    0
101025,19731012,    3,    0
101025,19731013,    3,    0
101025,19731014,    6,    0
101025,19731015,    4,    0
101025,19731016,    5,    0
101025,19731017,    6,    0
101025,19731018,    8,    0
101025,19731019,    7,    0
101025,19731020,    2,    0
101025,19731021,    0,    0
101025,19731022,    0,    0
101025,19731023,    1,    0
101025,19731024,    1,    0
101025,19731025,    7,    0
101025,19731026,    3,    0
101025,19731027,    4,    0
101025,19731028,    2,    0
101025,19731029,    0,    0
101025,19731030,    1,    0
101025,19731031,    4,    0
101025,19731101,    4,    0
101025,19731102,    6,    0
101025,19731103,    5,    0
101025,19731104,    4,    0
101025,19731105,    7,    0
101025,19731106,    6,    0
101025,19731107,    5,    0
101025,19731108,    1,    0
101025,19731109,    0,    0
101025,19731110,    3,    0
101025,19731111,    3,    0
101025,19731112,    5,    0
101025,19731113,    0,    0
101025,19731114,    0,    0
101025,19731115,    0,    0
101025,19731116,    1,    0
101025,19731117,    3,    0
101025,19731118,    4,    0
101025,19731119,    6,    0
101025,19731120,    3,    0
101025,19731121,    0,    0
101025,19731122,    5,    0
101025,19731123,    4,    0
101025,19731124,    6,    0
101025,19731125,    1,    0
101025,19731126,    1,    0
101025,19731127,    5,    0
101025,19731128,    5,    0
101025,19731129,    7,    0
101025,19731130,    4,    0
101025,19731201,    2,    0
101025,19731202,    6,    0
101025,19731203,    0,    0
101025,19731204,    3,    0
101025,19731205,    0,    0
101025,19731206,    2,    0
101025,19731207,    0,    0
101025,19731208,    1,    0
101025,19731209,    8,    0
101025,19731210,    8,    0
101025,19731211,    0,    0
101025,19731212,    6,    0
101025,19731213,    1,    0
101025,19731214,    0,    0
101025,19731215,    1,    0
101025,19731216,    0,    0
101025,19731217,    2,    0
101025,19731218,    1,    0
101025,19731219,    6,    0
101025,19731220,    6,    0
101025,19731221,    4,    0
101025,19731222,    5,    0
101025,19731223,    7,    0
101025,19731224,    6,    0
101025,19731225,    8,    0
101025,19731226,    7,    0
101025,19731227,    8,    0
101025,19731228,    6,    0
101025,19731229,    8,    0
101025,19731230,    8,    0
101025,19731231,    4,    0
101025,19740101,    0,    0
101025,19740102,    1,    0
101025,19740103,    7,    0
101025,19740104,    1,    0
101025,19740105,    4,    0
101025,19740106,    5,    0
101025,19740107,    7,    0
101025,19740108,    5,    0
101025,19740109,    5,    0
101025,19740110,    5,    0
101025,19740111,    0,    0
101025,19740112,    2,    0
101025,19740113,    4,    0
101025,19740114,    5,    0
101025,19740115,    0,    0
101025,19740116,    0,    0
101025,19740117,    5,    0
101025,19740118,    1,    0
101025,19740119,    1,    0
101025,19740120,    0,    0
101025,19740121,    1,    0
101025,19740122,    0,    0
101025,19740123,    0,    0
101025,19740124,    1,    0
101025,19740125,    3,    0
101025,19740126,    5,    0
101025,19740127,    6,    0
101025,19740128,    1,    0
101025,19740129,    3,    0
101025,19740130,    7,    0
101025,19740131,    6,    0
101025,19740201,    7,    0
101025,19740202,    6,    0
101025,19740203,    3,    0
101025,19740204,    4,    0
101025,19740205,    7,    0
101025,19740206,    6,    0
101025,19740207,    3,    0
101025,19740208,    0,    0
101025,19740209,    0,    0
101025,19740210,    1,    0
101025,19740211,    5,    0
101025,19740212,    6,    0
101025,19740213,    3,    0
101025,19740214,    2,    0
101025,19740215,    8,    0
101025,19740216,    5,    0
101025,19740217,    7,    0
101025,19740218,    8,    0
101025,19740219,    7,    0
101025,19740220,    8,    0
101025,19740221,    5,    0
101025,19740222,    1,    0
101025,19740223,    3,    0
101025,19740224,    5,    0
101025,19740225,    2,    0
101025,19740226,    0,    0
101025,19740227,    0,    0
101025,19740228,    4,    0
101025,19740301,    5,    0
101025,19740302,    6,    0
101025,19740303,    3,    0
101025,19740304,    2,    0
101025,19740305,    0,    0
101025,19740306,    4,    0
101025,19740307,    2,    0
101025,19740308,    0,    0
101025,19740309,    2,    0
101025,19740310,    8,    0
101025,19740311,    8,    0
101025,19740312,    4,    0
101025,19740313,    5,    0
101025,19740314,    4,    0
101025,19740315,    6,    0
101025,19740316,    6,    0
101025,19740317,    1,    0
101025,19740318,    0,    0
101025,19740319,    8,    0
101025,19740320,    8,    0
101025,19740321,    6,    0
101025,19740322,    8,    0
101025,19740323,    6,    0
101025,19740324,    7,    0
101025,19740325,    7,    0
101025,19740326,    5,    0
101025,19740327,    6,    0
101025,19740328,    8,    0
101025,19740329,    4,    0
101025,19740330,    8,    0
101025,19740331,    7,    0
101025,19740401,    1,    0
101025,19740402,    5,    0
101025,19740403,    7,    0
101025,19740404,    6,    0
101025,19740405,    0,    0
101025,19740406,    3,    0
101025,19740407,    4,    0
101025,19740408,    8,    0
101025,19740409,    7,    0
101025,19740410,    8,    0
101025,19740411,    8,    0
101025,19740412,    5,    0
101025,19740413,    8,    0
101025,19740414,    5,    0
101025,19740415,    3,    0
101025,19740416,    0,    0
101025,19740417,    0,    0
101025,19740418,    3,    0
101025,19740419,    4,    0
101025,19740420,    8,    0
101025,19740421,    6,    0
101025,19740422,    1,    0
101025,19740423,    1,    0
101025,19740424,    7,    0
101025,19740425,    4,    0
101025,19740426,    6,    0
101025,19740427,    8,    0
101025,19740428,    7,    0
101025,19740429,    8,    0
101025,19740430,    1,    0
101025,19740501,    3,    0
101025,19740502,    4,    0
101025,19740503,    2,    0
101025,19740504,    2,    0
101025,19740505,    4,    0
101025,19740506,    2,    0
101025,19740507,    3,    0
101025,19740508,    3,    0
101025,19740509,    6,    0
101025,19740510,    1,    0
101025,19740511,    3,    0
101025,19740512,    6,    0
101025,19740513,    6,    0
101025,19740514,    2,    0
101025,19740515,    3,    0
101025,19740516,    2,    0
101025,19740517,    0,    0
101025,19740518,    3,    0
101025,19740519,    1,    0
101025,19740520,    2,    0
101025,19740521,    2,    0
101025,19740522,    0,    0
101025,19740523,    1,    0
101025,19740524,    4,    0
101025,19740525,    8,    0
101025,19740526,    7,    0
101025,19740527,    6,    0
101025,19740528,    6,    0
101025,19740529,    5,    0
101025,19740530,    3,    0
101025,19740531,    2,    0
101025,19740601,    5,    0
101025,19740602,    4,    0
101025,19740603,    3,    0
101025,19740604,    6,    0
101025,19740605,    1,    0
101025,19740606,    4,    0
101025,19740607,    6,    0
101025,19740608,    1,    0
101025,19740609,    5,    0
101025,19740610,    6,    0
101025,19740611,    6,    0
101025,19740612,    3,    0
101025,19740613,    2,    0
101025,19740614,    6,    0
101025,19740615,    7,    0
101025,19740616,    1,    0
101025,19740617,    3,    0
101025,19740618,    1,    0
101025,19740619,    8,    0
101025,19740620,    1,    0
101025,19740621,    1,    0
101025,19740622,    7,    0
101025,19740623,    2,    0
101025,19740624,    5,    0
101025,19740625,    4,    0
101025,19740626,    4,    0
101025,19740627,    7,    0
101025,19740628,    5,    0
101025,19740629,    2,    0
101025,19740630,    0,    0
101025,19740701,    3,    0
101025,19740702,    0,    0
101025,19740703,    3,    0
101025,19740704,    5,    0
101025,19740705,    3,    0
101025,19740706,    3,    0
101025,19740707,    0,    0
101025,19740708,    1,    0
101025,19740709,    1,    0
101025,19740710,    0,    0
101025,19740711,    0,    0
101025,19740712,    2,    0
101025,19740713,    7,    0
101025,19740714,    8,    0
101025,19740715,    6,    0
101025,19740716,    0,    0
101025,19740717,    4,    0
101025,19740718,    5,    0
101025,19740719,    1,    0
101025,19740720,    1,    0
101025,19740721,    0,    0
101025,19740722,    0,    0
101025,19740723,    0,    0
101025,19740724,    0,    0
101025,19740725,    3,    0
101025,19740726,    1,    0
101025,19740727,    0,    0
101025,19740728,    0,    0
101025,19740729,    0,    0
101025,19740730,    1,    0
101025,19740731,    2,    0
101025,19740801,    0,    0
101025,19740802,    2,    0
101025,19740803,    4,    0
101025,19740804,    0,    0
101025,19740805,    3,    0
101025,19740806,    0,    0
101025,19740807,    0,    0
101025,19740808,    0,    0
101025,19740809,    0,    0
101025,19740810,    1,    0
101025,19740811,    0,    0
101025,19740812,    4,    0
101025,19740813,    4,    0
101025,19740814,    3,    0
101025,19740815,    2,    0
101025,19740816,    1,    0
101025,19740817,    1,    0
101025,19740818,    2,    0
101025,19740819,    7,    0
101025,19740820,    5,    0
101025,19740821,    2,    0
